recorder_folder,DATE,TIME,LON,LAT,BAT,TEMP,HUMI,FILE,GAIN,SAMPLE RATE,CHANNEL,NOTE,wav_file,birdnet_start_s,birdnet_end_s,peak_time_s,gcc_start_s,gcc_end_s,tdoa_ms,lag_samples,bearing_1_deg,bearing_2_deg,detected_by
Recorder 6 - 1004 to 1704,04-14-2026,19:12:03,1.92444W,50.93976N,100%,11C,94%,6_20260414_191203.wav,AGC,48kHz,stereo,Part2,6_20260414_191203.wav,1188.0,1191.0,1188.2162708333333,1188.0,1188.4662708333333,-0.0234375,-1.125,356.92783242535745,183.07216757464255,"left,right"
Recorder 6 - 1004 to 1704,04-14-2026,19:12:03,1.92444W,50.93976N,100%,11C,94%,6_20260414_191203.wav,AGC,48kHz,stereo,Part2,6_20260414_191203.wav,1275.0,1278.0,1275.4599166666667,1275.2099166666667,1275.7099166666667,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 6 - 1004 to 1704,04-14-2026,19:12:03,1.92444W,50.93976N,100%,11C,94%,6_20260414_191203.wav,AGC,48kHz,stereo,Part2,6_20260414_191203.wav,1356.0,1359.0,1356.0100416666667,1356.0,1356.2600416666667,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-14-2026,19:12:03,1.92444W,50.93976N,100%,11C,94%,6_20260414_191203.wav,AGC,48kHz,stereo,Part2,6_20260414_191203.wav,1485.0,1488.0,1486.7936041666667,1486.5436041666667,1487.0436041666667,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-14-2026,19:12:03,1.92444W,50.93976N,100%,11C,94%,6_20260414_191203.wav,AGC,48kHz,stereo,Part2,6_20260414_191203.wav,1488.0,1491.0,1488.0130625,1488.0,1488.2630625,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-14-2026,19:12:03,1.92444W,50.93976N,100%,11C,94%,6_20260414_191203.wav,AGC,48kHz,stereo,Part2,6_20260414_191203.wav,1629.0,1632.0,1631.0764583333332,1630.8264583333332,1631.3264583333332,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,06:39:02,1.92444W,50.93976N,100%,11C,99%,6_20260415_063902.wav,AGC,48kHz,stereo,Part1,6_20260415_063902.wav,159.0,162.0,161.96777083333333,161.71777083333333,162.0,-0.022135416666666668,-1.0625,357.0986587424351,182.90134125756492,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,06:39:02,1.92444W,50.93976N,100%,11C,99%,6_20260415_063902.wav,AGC,48kHz,stereo,Part1,6_20260415_063902.wav,162.0,165.0,162.4269375,162.1769375,162.6769375,0.018229166666666668,0.8750000000000001,2.389011046620638,177.61098895337938,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,06:39:02,1.92444W,50.93976N,100%,11C,99%,6_20260415_063902.wav,AGC,48kHz,stereo,Part1,6_20260415_063902.wav,639.0,642.0,641.7746666666667,641.5246666666667,642.0,-0.022135416666666668,-1.0625,357.0986587424351,182.90134125756492,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,06:39:02,1.92444W,50.93976N,100%,11C,99%,6_20260415_063902.wav,AGC,48kHz,stereo,Part1,6_20260415_063902.wav,642.0,645.0,642.1735625,642.0,642.4235625,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,06:39:02,1.92444W,50.93976N,100%,11C,99%,6_20260415_063902.wav,AGC,48kHz,stereo,Part1,6_20260415_063902.wav,915.0,918.0,915.894375,915.644375,916.144375,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,06:39:02,1.92444W,50.93976N,100%,11C,99%,6_20260415_063902.wav,AGC,48kHz,stereo,Part1,6_20260415_063902.wav,951.0,954.0,952.2238541666667,951.9738541666667,952.4738541666667,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,07:09:03,1.92444W,50.93976N,100%,11C,99%,6_20260415_070903.wav,AGC,48kHz,stereo,Part2,6_20260415_070903.wav,30.0,33.0,30.616625,30.366625,30.866625,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,07:09:03,1.92444W,50.93976N,100%,11C,99%,6_20260415_070903.wav,AGC,48kHz,stereo,Part2,6_20260415_070903.wav,231.0,234.0,231.744625,231.494625,231.994625,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,07:09:03,1.92444W,50.93976N,100%,11C,99%,6_20260415_070903.wav,AGC,48kHz,stereo,Part2,6_20260415_070903.wav,486.0,489.0,488.9661458333333,488.7161458333333,489.0,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,07:09:03,1.92444W,50.93976N,100%,11C,99%,6_20260415_070903.wav,AGC,48kHz,stereo,Part2,6_20260415_070903.wav,489.0,492.0,489.03816666666665,489.0,489.28816666666665,0.022135416666666668,1.0625,2.9013412575649227,177.09865874243508,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,07:09:03,1.92444W,50.93976N,100%,11C,99%,6_20260415_070903.wav,AGC,48kHz,stereo,Part2,6_20260415_070903.wav,723.0,726.0,724.577875,724.327875,724.827875,0.020833333333333332,1.0,2.730540749448636,177.26945925055136,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,07:09:03,1.92444W,50.93976N,100%,11C,99%,6_20260415_070903.wav,AGC,48kHz,stereo,Part2,6_20260415_070903.wav,876.0,879.0,877.7507708333334,877.5007708333334,878.0007708333334,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,07:09:03,1.92444W,50.93976N,100%,11C,99%,6_20260415_070903.wav,AGC,48kHz,stereo,Part2,6_20260415_070903.wav,963.0,966.0,964.5394166666666,964.2894166666666,964.7894166666666,-0.040364583333333336,-1.9375,354.7040417348786,185.29595826512139,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,07:09:03,1.92444W,50.93976N,100%,11C,99%,6_20260415_070903.wav,AGC,48kHz,stereo,Part2,6_20260415_070903.wav,1206.0,1209.0,1207.9008125,1207.6508125,1208.1508125,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,07:09:03,1.92444W,50.93976N,100%,11C,99%,6_20260415_070903.wav,AGC,48kHz,stereo,Part2,6_20260415_070903.wav,1473.0,1476.0,1474.4153333333334,1474.1653333333334,1474.6653333333334,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,07:09:03,1.92444W,50.93976N,100%,11C,99%,6_20260415_070903.wav,AGC,48kHz,stereo,Part2,6_20260415_070903.wav,1731.0,1734.0,1733.9607916666666,1733.7107916666666,1734.0,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,07:09:03,1.92444W,50.93976N,100%,11C,99%,6_20260415_070903.wav,AGC,48kHz,stereo,Part2,6_20260415_070903.wav,1734.0,1737.0,1734.41275,1734.16275,1734.66275,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,18:42:02,1.92444W,50.93976N,100%,13C,79%,6_20260415_184202.wav,AGC,48kHz,stereo,Part1,6_20260415_184202.wav,195.0,198.0,197.98989583333332,197.73989583333332,198.0,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,18:42:02,1.92444W,50.93976N,100%,13C,79%,6_20260415_184202.wav,AGC,48kHz,stereo,Part1,6_20260415_184202.wav,399.0,402.0,400.1990625,399.9490625,400.4490625,0.022135416666666668,1.0625,2.9013412575649227,177.09865874243508,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,18:42:02,1.92444W,50.93976N,100%,13C,79%,6_20260415_184202.wav,AGC,48kHz,stereo,Part1,6_20260415_184202.wav,594.0,597.0,594.9531875,594.7031875,595.2031875,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,18:42:02,1.92444W,50.93976N,100%,13C,79%,6_20260415_184202.wav,AGC,48kHz,stereo,Part1,6_20260415_184202.wav,936.0,939.0,938.0129791666667,937.7629791666667,938.2629791666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,18:42:02,1.92444W,50.93976N,100%,13C,79%,6_20260415_184202.wav,AGC,48kHz,stereo,Part1,6_20260415_184202.wav,1050.0,1053.0,1051.3665,1051.1165,1051.6165,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,18:42:02,1.92444W,50.93976N,100%,13C,79%,6_20260415_184202.wav,AGC,48kHz,stereo,Part1,6_20260415_184202.wav,1209.0,1212.0,1209.5496458333334,1209.2996458333334,1209.7996458333334,-0.018229166666666668,-0.8750000000000001,357.6109889533793,182.38901104662065,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,18:42:02,1.92444W,50.93976N,100%,13C,79%,6_20260415_184202.wav,AGC,48kHz,stereo,Part1,6_20260415_184202.wav,1239.0,1242.0,1240.5875833333334,1240.3375833333334,1240.8375833333334,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,18:42:02,1.92444W,50.93976N,100%,13C,79%,6_20260415_184202.wav,AGC,48kHz,stereo,Part1,6_20260415_184202.wav,1476.0,1479.0,1477.1145208333332,1476.8645208333332,1477.3645208333332,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,19:12:03,1.92444W,50.93976N,100%,13C,79%,6_20260415_191203.wav,AGC,48kHz,stereo,Part2,6_20260415_191203.wav,630.0,633.0,630.0923541666667,630.0,630.3423541666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,19:12:03,1.92444W,50.93976N,100%,13C,79%,6_20260415_191203.wav,AGC,48kHz,stereo,Part2,6_20260415_191203.wav,1353.0,1356.0,1353.8377916666666,1353.5877916666666,1354.0877916666666,0.4166666666666667,20.0,72.32192951701641,107.67807048298359,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,19:12:03,1.92444W,50.93976N,100%,13C,79%,6_20260415_191203.wav,AGC,48kHz,stereo,Part2,6_20260415_191203.wav,1503.0,1506.0,1505.542125,1505.292125,1505.792125,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-15-2026,19:12:03,1.92444W,50.93976N,100%,13C,79%,6_20260415_191203.wav,AGC,48kHz,stereo,Part2,6_20260415_191203.wav,1722.0,1725.0,1722.3670625,1722.1170625,1722.6170625,0.018229166666666668,0.8750000000000001,2.389011046620638,177.61098895337938,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,06:39:02,1.92444W,50.93976N,100%,10C,95%,6_20260416_063902.wav,AGC,48kHz,stereo,Part1,6_20260416_063902.wav,132.0,135.0,133.79660416666667,133.54660416666667,134.04660416666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,06:39:02,1.92444W,50.93976N,100%,10C,95%,6_20260416_063902.wav,AGC,48kHz,stereo,Part1,6_20260416_063902.wav,237.0,240.0,238.0216875,237.7716875,238.2716875,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,06:39:02,1.92444W,50.93976N,100%,10C,95%,6_20260416_063902.wav,AGC,48kHz,stereo,Part1,6_20260416_063902.wav,600.0,603.0,601.9415,601.6915,602.1915,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,06:39:02,1.92444W,50.93976N,100%,10C,95%,6_20260416_063902.wav,AGC,48kHz,stereo,Part1,6_20260416_063902.wav,603.0,606.0,603.0919791666666,603.0,603.3419791666666,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,06:39:02,1.92444W,50.93976N,100%,10C,95%,6_20260416_063902.wav,AGC,48kHz,stereo,Part1,6_20260416_063902.wav,1002.0,1005.0,1002.1507708333334,1002.0,1002.4007708333334,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,06:39:02,1.92444W,50.93976N,100%,10C,95%,6_20260416_063902.wav,AGC,48kHz,stereo,Part1,6_20260416_063902.wav,1392.0,1395.0,1393.35775,1393.10775,1393.60775,0.10416666666666667,5.0,13.779999481122474,166.22000051887753,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,06:39:02,1.92444W,50.93976N,100%,10C,95%,6_20260416_063902.wav,AGC,48kHz,stereo,Part1,6_20260416_063902.wav,1584.0,1587.0,1586.179,1585.929,1586.429,0.020833333333333332,1.0,2.730540749448636,177.26945925055136,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,07:09:03,1.92444W,50.93976N,100%,10C,95%,6_20260416_070903.wav,AGC,48kHz,stereo,Part2,6_20260416_070903.wav,99.0,102.0,100.4126875,100.1626875,100.6626875,-0.0234375,-1.125,356.92783242535745,183.07216757464255,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,07:09:03,1.92444W,50.93976N,100%,10C,95%,6_20260416_070903.wav,AGC,48kHz,stereo,Part2,6_20260416_070903.wav,765.0,768.0,767.5353333333334,767.2853333333334,767.7853333333334,0.018229166666666668,0.8750000000000001,2.389011046620638,177.61098895337938,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,07:09:03,1.92444W,50.93976N,100%,10C,95%,6_20260416_070903.wav,AGC,48kHz,stereo,Part2,6_20260416_070903.wav,1077.0,1080.0,1077.4470208333332,1077.1970208333332,1077.6970208333332,-0.10546875,-5.0625,346.0442843123119,193.9557156876881,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,07:09:03,1.92444W,50.93976N,100%,10C,95%,6_20260416_070903.wav,AGC,48kHz,stereo,Part2,6_20260416_070903.wav,1203.0,1206.0,1203.754625,1203.504625,1204.004625,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,07:09:03,1.92444W,50.93976N,100%,10C,95%,6_20260416_070903.wav,AGC,48kHz,stereo,Part2,6_20260416_070903.wav,1371.0,1374.0,1372.7261666666666,1372.4761666666666,1372.9761666666666,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,07:09:03,1.92444W,50.93976N,100%,10C,95%,6_20260416_070903.wav,AGC,48kHz,stereo,Part2,6_20260416_070903.wav,1533.0,1536.0,1533.1162708333334,1533.0,1533.3662708333334,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,07:09:03,1.92444W,50.93976N,100%,10C,95%,6_20260416_070903.wav,AGC,48kHz,stereo,Part2,6_20260416_070903.wav,1731.0,1734.0,1731.2873125,1731.0373125,1731.5373125,-0.022135416666666668,-1.0625,357.0986587424351,182.90134125756492,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,15.0,18.0,17.963729166666667,17.713729166666667,18.0,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,18.0,21.0,18.455395833333334,18.205395833333334,18.705395833333334,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,105.0,108.0,105.7165625,105.4665625,105.9665625,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,294.0,297.0,294.6829375,294.4329375,294.9329375,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,396.0,399.0,398.3535625,398.1035625,398.6035625,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,561.0,564.0,561.7946041666667,561.5446041666667,562.0446041666667,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,645.0,648.0,646.6617708333333,646.4117708333333,646.9117708333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,777.0,780.0,778.4727916666667,778.2227916666667,778.7227916666667,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,909.0,912.0,909.3528958333334,909.1028958333334,909.6028958333334,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,1020.0,1023.0,1022.1240208333334,1021.8740208333334,1022.3740208333334,0.16536458333333334,7.9375,22.21812635470566,157.78187364529435,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,1122.0,1125.0,1123.7654583333333,1123.5154583333333,1124.0154583333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,1377.0,1380.0,1377.5951041666667,1377.3451041666667,1377.8451041666667,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,1569.0,1572.0,1571.703125,1571.453125,1571.953125,0.018229166666666668,0.8750000000000001,2.389011046620638,177.61098895337938,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,1572.0,1575.0,1572.1472916666667,1572.0,1572.3972916666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,1656.0,1659.0,1657.1696041666667,1656.9196041666667,1657.4196041666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,1698.0,1701.0,1700.6933125,1700.4433125,1700.9433125,0.020833333333333332,1.0,2.730540749448636,177.26945925055136,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,1749.0,1752.0,1749.014125,1749.0,1749.264125,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,18:42:02,1.92444W,50.93976N,100%,13C,74%,6_20260416_184202.wav,AGC,48kHz,stereo,Part1,6_20260416_184202.wav,1794.0,1797.0,1794.489375,1794.239375,1794.739375,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,36.0,39.0,36.26379166666667,36.01379166666667,36.51379166666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,120.0,123.0,121.8240625,121.5740625,122.0740625,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,150.0,153.0,150.6955625,150.4455625,150.9455625,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,234.0,237.0,236.64860416666667,236.39860416666667,236.89860416666667,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,237.0,240.0,237.0100625,237.0,237.2600625,-0.022135416666666668,-1.0625,357.0986587424351,182.90134125756492,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,300.0,303.0,302.3559375,302.1059375,302.6059375,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,336.0,339.0,336.2742083333333,336.0242083333333,336.5242083333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,417.0,420.0,418.5879791666667,418.3379791666667,418.8379791666667,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,444.0,447.0,445.8924166666667,445.6424166666667,446.1424166666667,0.43619791666666663,20.9375,85.89876061475425,94.10123938524575,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,489.0,492.0,490.64545833333335,490.39545833333335,490.89545833333335,0.040364583333333336,1.9375,5.295958265121399,174.70404173487861,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,519.0,522.0,521.1814791666667,520.9314791666667,521.4314791666667,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,618.0,621.0,619.074375,618.824375,619.324375,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,657.0,660.0,658.3074375,658.0574375,658.5574375,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,702.0,705.0,704.5641875,704.3141875,704.8141875,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,744.0,747.0,745.310375,745.060375,745.560375,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,792.0,795.0,794.6785833333333,794.4285833333333,794.9285833333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,795.0,798.0,795.0100208333333,795.0,795.2600208333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,840.0,843.0,842.3363541666666,842.0863541666666,842.5863541666666,0.020833333333333332,1.0,2.730540749448636,177.26945925055136,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,885.0,888.0,885.1907083333333,885.0,885.4407083333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,930.0,933.0,931.9080625,931.6580625,932.1580625,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,999.0,1002.0,1001.9826666666667,1001.7326666666667,1002.0,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,1002.0,1005.0,1002.356,1002.106,1002.606,-0.016927083333333332,-0.8125,357.78172120008213,182.21827879991787,"left,right"
Recorder 6 - 1004 to 1704,04-16-2026,19:12:03,1.92444W,50.93976N,100%,13C,74%,6_20260416_191203.wav,AGC,48kHz,stereo,Part2,6_20260416_191203.wav,1107.0,1110.0,1108.1269166666666,1107.8769166666666,1108.3769166666666,-0.022135416666666668,-1.0625,357.0986587424351,182.90134125756492,"left,right"
